RENDERING NPI,PROVIDER LEGAL NAME,CALENDAR YEAR,DELIVERY SYSTEM,PROVIDER TYPE,AGE GROUP,ADV USER CNT,ADV USER ANNOTATION CODE,ADV SVC CNT,ADV  SVC ANNOTATION CODE,PREV USER CNT,PREV USER ANNOTATION CODE,PREV SVC CNT,PREV SVC ANNOTATION CODE,TXMT USER CNT,TXMT USER ANNOTATION CODE,TXMT SVC CNT,TXMT SVC ANNOTATION CODE,EXAM USER CNT,EXAM USER ANNOTATION CODE,EXAM SVC CNT,EXAM SVC ANNOTATION CODE
1760672570,CONROY BARTON W,2018,FFS,RENDERING,AGE 0-20,908,,1937,,,1,0,,237,,658,,0,,0,
1760672570,CONROY BARTON W,2018,FFS,RENDERING,AGE 21+,21,,21,,,1,0,,0,,0,,0,,0,
1760672570,CONROY BARTON W,2018,GMC,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1760678270,"BARZIVAND, PAYAM DDS",2018,FFS,RENDERING,AGE 0-20,259,,3197,,239,,834,,107,,384,,236,,306,
1760678270,"BARZIVAND, PAYAM DDS",2018,FFS,RENDERING,AGE 21+,373,,2076,,204,,369,,223,,693,,233,,234,
1760693931,NGUYEN ADELINE H,2018,FFS,RENDERING,AGE 0-20,231,,1868,,165,,413,,105,,275,,165,,165,
1760693931,NGUYEN ADELINE H,2018,FFS,RENDERING,AGE 21+,68,,267,,,1,,2,47,,143,,22,,22,
1760695217,"DAGHER, ZIAD DDS",2018,FFS,RENDERING,AGE 0-20,557,,5739,,539,,2129,,181,,601,,512,,702,
1760695217,"DAGHER, ZIAD DDS",2018,FFS,RENDERING,AGE 21+,390,,2304,,115,,229,,214,,948,,327,,327,
1760698914,CHANG PAUL CHENG Y,2018,FFS,RENDERING,AGE 0-20,14,,157,,12,,34,,11,,50,,13,,18,
1760698914,CHANG PAUL CHENG Y,2018,FFS,RENDERING,AGE 21+,29,,196,,,1,,1,11,,59,,22,,22,
1760699599,GANDHI DEVANG M,2018,FFS,RENDERING,AGE 0-20,40,,464,,37,,106,,17,,47,,38,,49,
1760699599,GANDHI DEVANG M,2018,FFS,RENDERING,AGE 21+,163,,2261,,118,,233,,127,,690,,134,,134,
1760699599,GANDHI DEVANG M,2018,PHP,RENDERING,AGE 0-20,24,,181,,22,,67,,,1,,1,24,,38,
1760699599,GANDHI DEVANG M,2018,PHP,RENDERING,AGE 21+,31,,253,,15,,28,,13,,101,,30,,33,
1760720619,KHOSTEGYAN ARPIN V,2018,FFS,RENDERING,AGE 0-20,39,,338,,37,,97,,23,,170,,27,,35,
1760720619,KHOSTEGYAN ARPIN V,2018,FFS,RENDERING,AGE 21+,122,,795,,65,,65,,79,,508,,88,,88,
1760725048,"DEREGHISHIAN, MELINEH DDS",2018,FFS,RENDERING,AGE 0-20,890,,1765,,,1,0,,399,,1003,,0,,0,
1760730584,DESH HEATHER C,2018,PHP,RENDERING,AGE 0-20,14,,39,,,1,0,,14,,24,,0,,0,
1760750087,MAJANO VALERIE L,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,0,,,1,,2,0,,0,
1760750087,MAJANO VALERIE L,2018,GMC,RENDERING,AGE 0-20,11,,65,,,1,,2,,1,,1,,1,,1
1760750087,MAJANO VALERIE L,2018,GMC,RENDERING,AGE 21+,162,,1201,,112,,399,,121,,429,,84,,167,
1760780910,"NGHIEM, TAN, DDS INC",2018,PHP,RENDERING,AGE 21+,,1,,2,,1,0,,,1,,2,,1,,1
1760794572,BOROS AUDREY LEA,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1760794572,BOROS AUDREY LEA,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1760796023,EDALAT HOSSEIN,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,0,,,1,,1,0,,0,
1760796023,EDALAT HOSSEIN,2018,FFS,RENDERING,AGE 21+,17,,46,,,1,0,,14,,14,,,1,,1
1760796023,EDALAT HOSSEIN,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,0,,,1,,1,0,,0,
1760796023,EDALAT HOSSEIN,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,0,,,1,,1,,1,,1
1760797047,"LARA, SANDRA DDS",2018,FFS,RENDERING,AGE 0-20,371,,934,,,1,0,,216,,254,,323,,323,
1760797047,"LARA, SANDRA DDS",2018,FFS,RENDERING,AGE 21+,878,,2179,,,1,,1,366,,453,,798,,798,
1760797815,"KIM, HYUN JUNE DDS",2018,FFS,RENDERING,AGE 0-20,225,,1504,,202,,470,,95,,310,,196,,199,
1760797815,"KIM, HYUN JUNE DDS",2018,FFS,RENDERING,AGE 21+,110,,794,,68,,136,,74,,291,,68,,68,
1760798094,TRAN NGUYEN D,2018,FFS,RENDERING,AGE 0-20,556,,6904,,534,,2215,,237,,591,,493,,620,
1760798094,TRAN NGUYEN D,2018,FFS,RENDERING,AGE 21+,176,,1693,,113,,224,,95,,257,,128,,128,
1760808158,"ARAD, ARASH, DDS",2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,2
1760814180,SABAGHIAN ANAHITA,2018,FFS,RENDERING,AGE 0-20,12,,55,,,1,,1,,1,,2,,1,,1
1760814180,SABAGHIAN ANAHITA,2018,FFS,RENDERING,AGE 21+,15,,58,,,1,,1,,1,,2,12,,12,
1760814180,SABAGHIAN ANAHITA,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1760814180,SABAGHIAN ANAHITA,2018,PHP,RENDERING,AGE 21+,,1,,2,,1,0,,0,,0,,,1,,1
1760821615,MAJOR AMANDA,2018,FFS,RENDERING,AGE 0-20,1405,,6064,,1127,,2639,,459,,1068,,1017,,1117,
1760821615,MAJOR AMANDA,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,0,,0,
1760858153,"LEE, YONGHEE DDS",2018,FFS,RENDERING,AGE 0-20,88,,855,,81,,346,,31,,88,,71,,81,
1760858153,"LEE, YONGHEE DDS",2018,FFS,RENDERING,AGE 21+,66,,397,,26,,51,,34,,147,,49,,49,
1760862031,RANDHAWA AMANDEEP K,2018,FFS,RENDERING,AGE 0-20,992,,6027,,734,,2927,,153,,312,,867,,956,
1760862031,RANDHAWA AMANDEEP K,2018,FFS,RENDERING,AGE 21+,1384,,4048,,334,,498,,377,,996,,1099,,1100,
1760868111,AVEZOVA RAISA,2018,FFS,RENDERING,AGE 0-20,146,,542,,60,,77,,106,,227,,55,,55,
1760868111,AVEZOVA RAISA,2018,FFS,RENDERING,AGE 21+,128,,437,,15,,15,,104,,286,,34,,34,
1760868111,AVEZOVA RAISA,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1760868111,AVEZOVA RAISA,2018,PHP,RENDERING,AGE 21+,33,,93,,,1,,1,22,,45,,13,,13,
1760868814,PATEL NIRZARI,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,0,,,1,,1,,1,,1
1760868814,PATEL NIRZARI,2018,FFS,RENDERING,AGE 21+,77,,359,,,1,,1,53,,128,,46,,46,
1760869184,"WADIA, JASVEEN DDS",2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1760869796,NESS DENTAL CORP,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,0,,,1,,1,0,,0,
1760881619,HALAKA SAMIR B,2018,FFS,RENDERING,AGE 0-20,67,,410,,45,,124,,31,,118,,46,,49,
1760881619,HALAKA SAMIR B,2018,FFS,RENDERING,AGE 21+,221,,1273,,104,,205,,159,,513,,139,,139,
1760896336,MERCADO MARCUS ALLAN PERRERAS,2018,PHP,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,0,,0,
1760906465,MONEMPOUR JASON N,2018,FFS,RENDERING,AGE 0-20,353,,1975,,271,,542,,45,,90,,299,,299,
1760906465,MONEMPOUR JASON N,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1760906861,PANCHOLI MEGHANA K,2018,FFS,RENDERING,AGE 0-20,837,,4159,,563,,1418,,253,,654,,639,,669,
1760906861,PANCHOLI MEGHANA K,2018,FFS,RENDERING,AGE 21+,616,,1783,,28,,54,,264,,676,,340,,340,
1760906887,"PARK, SHERIE, DDS INC",2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,2,,1,,1,,1,,1
1760906887,"PARK, SHERIE, DDS INC",2018,PHP,RENDERING,AGE 21+,,1,,2,,1,,2,0,,0,,,1,,1
1760921878,BAYAT-MOKHTARI SIAMAK,2018,FFS,RENDERING,AGE 0-20,697,,3069,,427,,1021,,270,,668,,412,,426,
1760921878,BAYAT-MOKHTARI SIAMAK,2018,FFS,RENDERING,AGE 21+,966,,3142,,113,,214,,728,,1879,,325,,325,
1760921878,BAYAT-MOKHTARI SIAMAK,2018,PHP,RENDERING,AGE 0-20,11,,21,,,1,,1,,1,,2,,1,,1
1760921878,BAYAT-MOKHTARI SIAMAK,2018,PHP,RENDERING,AGE 21+,34,,96,,,1,,1,33,,77,,,1,,1
1760922363,HO MICHELLE D,2018,FFS,RENDERING,AGE 0-20,131,,778,,69,,138,,31,,89,,121,,121,
1760922363,HO MICHELLE D,2018,FFS,RENDERING,AGE 21+,53,,231,,,1,,1,28,,72,,28,,28,
1760923429,GALANTO GISELLE,2018,FFS,RENDERING,AGE 0-20,249,,930,,191,,443,,75,,313,,170,,170,
1760923429,GALANTO GISELLE,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1760931687,ROSALES RANDY A,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1760969760,NG NICHOLAS C,2018,FFS,RENDERING,AGE 0-20,56,,69,,,1,0,,32,,36,,0,,0,
1760969760,NG NICHOLAS C,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,0,,0,
1760994214,YOUNG KEANE W,2018,FFS,RENDERING,AGE 0-20,78,,532,,42,,120,,43,,97,,35,,35,
1760994214,YOUNG KEANE W,2018,FFS,RENDERING,AGE 21+,110,,595,,13,,25,,86,,237,,28,,28,
1770002511,KIM JOO H,2018,FFS,RENDERING,AGE 0-20,252,,1392,,79,,172,,154,,373,,121,,125,
1770002511,KIM JOO H,2018,FFS,RENDERING,AGE 21+,416,,1428,,20,,31,,303,,675,,136,,136,
1770006728,ALTAMED HEALTH SERVICES,2018,PHP,RENDERING,AGE 0-20,73,,483,,64,,189,,29,,96,,55,,56,
1770006728,ALTAMED HEALTH SERVICES,2018,PHP,RENDERING,AGE 21+,47,,273,,24,,54,,37,,132,,20,,25,
1770006728,ALTAMED HEALTH SERVICES CORP,2018,PHP,RENDERING,AGE 0-20,73,,483,,64,,189,,29,,96,,55,,56,
1770006728,ALTAMED HEALTH SERVICES CORP,2018,PHP,RENDERING,AGE 21+,47,,273,,24,,54,,37,,132,,20,,25,
1770028847,"ZHAO, HONG, DDS",2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,2,,1,,1
1770028847,"ZHAO, HONG, DDS",2018,FFS,RENDERING,AGE 21+,12,,37,,,1,,1,,1,,1,,1,,1
1770029217,SUNDAR JYOTSNA,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,,1,,1
1770029217,SUNDAR JYOTSNA,2018,GMC,RENDERING,AGE 0-20,849,,5237,,631,,1793,,273,,510,,638,,730,
1770029217,SUNDAR JYOTSNA,2018,GMC,RENDERING,AGE 21+,852,,4588,,356,,728,,522,,1259,,582,,626,
1770033698,ROBLES DENISE I,2018,FFS,RENDERING,AGE 0-20,52,,480,,32,,88,,30,,84,,36,,36,
1770033698,ROBLES DENISE I,2018,FFS,RENDERING,AGE 21+,30,,178,,,1,,1,21,,42,,12,,12,
1770067571,TRAN KEVIN K,2018,FFS,RENDERING,AGE 0-20,,1,,1,,1,,1,,1,,1,,1,,1
1770067571,TRAN KEVIN K,2018,FFS,RENDERING,AGE 21+,11,,18,,,1,0,,,1,,2,,1,,1
1770068934,AHMAD SHEHZAD,2018,FFS,RENDERING,AGE 0-20,181,,743,,84,,244,,92,,210,,69,,69,
1770068934,AHMAD SHEHZAD,2018,FFS,RENDERING,AGE 21+,228,,745,,50,,97,,148,,361,,73,,73,
1770501496,BERNARD GARY,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1770518326,MONIAGA ESTHER M,2018,FFS,RENDERING,AGE 0-20,47,,512,,44,,157,,27,,71,,46,,61,
1770518326,MONIAGA ESTHER M,2018,FFS,RENDERING,AGE 21+,95,,1104,,77,,154,,72,,390,,78,,78,
1770521767,COTAS ARLENE I,2018,FFS,RENDERING,AGE 0-20,2285,,18716,,2163,,7879,,394,,996,,2188,,2298,
1770521767,COTAS ARLENE I,2018,GMC,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1770565327,"SINGHAL, TARSEM L, DDS",2018,FFS,RENDERING,AGE 0-20,82,,837,,72,,217,,25,,93,,77,,90,
1770565327,"SINGHAL, TARSEM L, DDS",2018,FFS,RENDERING,AGE 21+,144,,765,,19,,19,,75,,355,,115,,115,
1770572877,SHAABAN SHADY A,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1770601502,"MUSTAFA, ABRAHIM DDS, INC",2018,PHP,RENDERING,AGE 0-20,247,,1366,,202,,543,,98,,216,,211,,245,
1770601502,"MUSTAFA, ABRAHIM DDS, INC",2018,PHP,RENDERING,AGE 21+,65,,324,,24,,27,,46,,138,,39,,46,
1770604209,"GORMAN, JEFFREY S DMD",2018,FFS,RENDERING,AGE 0-20,771,,6449,,713,,2127,,248,,474,,716,,1021,
1770604209,"GORMAN, JEFFREY S DMD",2018,FFS,RENDERING,AGE 21+,664,,5286,,465,,921,,318,,699,,502,,502,
1770606519,LANCASTER DENTAL CARE ASSOC,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,,1,,1
1770606519,"SAIDARA, KAMRAN RON, DDS, A",2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,,1,,1
1770609760,"MEHTA, SHUBHADA V, DDS",2018,FFS,RENDERING,AGE 0-20,60,,609,,60,,177,,22,,52,,57,,79,
1770609760,"MEHTA, SHUBHADA V, DDS",2018,FFS,RENDERING,AGE 21+,43,,335,,32,,53,,19,,57,,39,,39,
1770611956,CHU WAN YI,2018,FFS,RENDERING,AGE 0-20,84,,514,,73,,298,,23,,28,,62,,66,
1770611956,CHU WAN YI,2018,FFS,RENDERING,AGE 21+,176,,673,,90,,179,,87,,116,,113,,113,
1770613598,VASQUEZ JOSE ANGELO R,2018,FFS,RENDERING,AGE 0-20,285,,1645,,163,,386,,180,,672,,97,,101,
1770613598,VASQUEZ JOSE ANGELO R,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1770615700,TRINH LINH N,2018,FFS,RENDERING,AGE 0-20,56,,477,,54,,300,,21,,40,,51,,64,
1770615700,TRINH LINH N,2018,FFS,RENDERING,AGE 21+,144,,897,,109,,217,,102,,385,,118,,118,
1770617003,TEBOUL DANIEL,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,2,,1,,1
1770617003,TEBOUL DANIEL,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,2,,1,,1
1770617003,TEBOUL DANIEL,2018,PHP,RENDERING,AGE 21+,,1,,1,,1,0,,0,,0,,,1,,1
1770618308,TRAN DIANE P,2018,FFS,RENDERING,AGE 0-20,18,,174,,17,,32,,14,,51,,17,,22,
1770618308,TRAN DIANE P,2018,FFS,RENDERING,AGE 21+,26,,199,,15,,15,,18,,98,,15,,15,
1770619694,PATEL UMA M,2018,FFS,RENDERING,AGE 0-20,218,,950,,214,,252,,27,,69,,192,,226,
1770619694,PATEL UMA M,2018,FFS,RENDERING,AGE 21+,241,,1074,,205,,205,,58,,150,,214,,214,
1770621591,DERAKSHAN RAY,2018,FFS,RENDERING,AGE 0-20,49,,374,,45,,147,,21,,65,,42,,60,
1770621591,DERAKSHAN RAY,2018,FFS,RENDERING,AGE 21+,151,,912,,107,,107,,95,,376,,85,,86,
1770622052,GONZALEZ PEDRO P,2018,FFS,RENDERING,AGE 0-20,558,,4924,,421,,1457,,305,,949,,470,,554,
1770622052,GONZALEZ PEDRO P,2018,FFS,RENDERING,AGE 21+,993,,7315,,356,,696,,666,,3622,,783,,783,
1770622052,GONZALEZ PEDRO P,2018,PHP,RENDERING,AGE 0-20,83,,787,,72,,205,,34,,95,,76,,92,
1770622052,GONZALEZ PEDRO P,2018,PHP,RENDERING,AGE 21+,92,,855,,19,,22,,67,,294,,62,,67,
1770624876,"PATEL, CHATTAN DDS",2018,FFS,RENDERING,AGE 0-20,314,,3812,,298,,1262,,151,,483,,299,,396,
1770624876,"PATEL, CHATTAN DDS",2018,FFS,RENDERING,AGE 21+,332,,2040,,191,,251,,206,,539,,239,,244,
1770625337,"CASTANEDA, CAROLINA, DDS INC",2018,FFS,RENDERING,AGE 0-20,154,,1032,,109,,236,,61,,176,,117,,122,
1770625337,"CASTANEDA, CAROLINA, DDS INC",2018,FFS,RENDERING,AGE 21+,141,,684,,24,,39,,82,,297,,80,,80,
1770625337,"CASTANEDA, CAROLINA, DDS INC",2018,PHP,RENDERING,AGE 0-20,84,,458,,66,,143,,22,,63,,76,,84,
1770625337,"CASTANEDA, CAROLINA, DDS INC",2018,PHP,RENDERING,AGE 21+,21,,99,,,1,,1,,1,,2,20,,22,
1770626962,OH MICHAEL C,2018,FFS,RENDERING,AGE 0-20,129,,896,,107,,287,,62,,219,,98,,101,
1770626962,OH MICHAEL C,2018,FFS,RENDERING,AGE 21+,137,,794,,76,,146,,88,,302,,87,,87,
1770640914,SHODHAN KEYUR P,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1770640914,SHODHAN KEYUR P,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,0,,0,
1770641771,"ELIDO, MARILOU D DMD",2018,FFS,RENDERING,AGE 0-20,67,,766,,63,,234,,29,,80,,66,,96,
1770641771,"ELIDO, MARILOU D DMD",2018,FFS,RENDERING,AGE 21+,28,,193,,23,,36,,13,,34,,28,,28,
1770641771,"ELIDO, MARILOU D, DMD INC",2018,FFS,RENDERING,AGE 0-20,67,,766,,63,,234,,29,,80,,66,,96,
1770641771,"ELIDO, MARILOU D, DMD INC",2018,FFS,RENDERING,AGE 21+,28,,193,,23,,36,,13,,34,,28,,28,
1770643041,MC CARTNEY MICHAEL J,2018,FFS,RENDERING,AGE 0-20,26,,107,,25,,60,,,1,,1,21,,27,
1770643041,MC CARTNEY MICHAEL J,2018,FFS,RENDERING,AGE 21+,,1,,2,,1,,1,,1,,1,,1,,1
1770649337,BORQUEZ RANDOLPH A,2018,FFS,RENDERING,AGE 0-20,37,,311,,32,,84,,,1,,1,31,,32,
1770649337,BORQUEZ RANDOLPH A,2018,FFS,RENDERING,AGE 21+,44,,201,,22,,44,,24,,46,,24,,24,
1770649998,HOU ANNA L,2018,FFS,RENDERING,AGE 0-20,238,,3151,,236,,750,,105,,332,,238,,367,
1770649998,HOU ANNA L,2018,FFS,RENDERING,AGE 21+,266,,3173,,213,,417,,229,,987,,216,,216,
1770650384,"BROWN, MEHRAVAR E, DDS",2018,FFS,RENDERING,AGE 0-20,43,,335,,40,,152,,,1,,1,43,,43,
1770651051,"KIWAN, SALEEM",2018,FFS,RENDERING,AGE 0-20,336,,4291,,305,,994,,114,,409,,298,,391,
1770651051,"KIWAN, SALEEM",2018,FFS,RENDERING,AGE 21+,321,,2386,,91,,180,,241,,1105,,238,,238,
1770654410,"CONSUMERHEALTH, INC.",2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1770659716,WOHN KUMZOO,2018,FFS,RENDERING,AGE 0-20,463,,2307,,283,,694,,157,,483,,318,,328,
1770659716,WOHN KUMZOO,2018,FFS,RENDERING,AGE 21+,611,,2168,,120,,220,,308,,985,,323,,323,
1770659716,WOHN KUMZOO,2018,PHP,RENDERING,AGE 0-20,19,,56,,,1,,2,16,,28,,,1,,1
1770659716,WOHN KUMZOO,2018,PHP,RENDERING,AGE 21+,51,,163,,,1,0,,47,,124,,,1,,1
1770659773,SALAZAR MARYJANE M,2018,FFS,RENDERING,AGE 0-20,774,,9084,,352,,790,,654,,6103,,114,,114,
1770659773,SALAZAR MARYJANE M,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,0,,,1,,1,0,,0,
1770662306,"NGUYEN, THAI Q, DDS",2018,FFS,RENDERING,AGE 0-20,124,,1097,,116,,345,,43,,128,,115,,139,
1770662306,"NGUYEN, THAI Q, DDS",2018,FFS,RENDERING,AGE 21+,101,,676,,70,,138,,54,,127,,80,,80,
1770663452,XA DIANA T,2018,FFS,RENDERING,AGE 0-20,107,,1250,,98,,308,,53,,178,,99,,145,
1770663452,XA DIANA T,2018,FFS,RENDERING,AGE 21+,180,,1425,,84,,167,,116,,468,,101,,101,
1770667941,"YAN, MARTHA Z DDS",2018,FFS,RENDERING,AGE 0-20,600,,6136,,501,,1456,,249,,887,,492,,536,
1770667941,"YAN, MARTHA Z DDS",2018,FFS,RENDERING,AGE 21+,50,,271,,,1,,1,29,,124,,25,,25,
1770672719,CHANG YOONHO,2018,FFS,RENDERING,AGE 0-20,174,,1524,,135,,458,,92,,318,,138,,158,
1770672719,CHANG YOONHO,2018,FFS,RENDERING,AGE 21+,390,,2534,,109,,217,,272,,1192,,246,,247,
1770673550,DRAGO JOSE A,2018,FFS,RENDERING,AGE 0-20,276,,3059,,237,,710,,107,,331,,236,,278,
1770673550,DRAGO JOSE A,2018,FFS,RENDERING,AGE 21+,83,,362,,26,,38,,41,,69,,51,,51,
1770676470,RODRIGUES OLIVIA M,2018,FFS,RENDERING,AGE 0-20,22,,147,,17,,59,,,1,,1,19,,22,
1770676470,RODRIGUES OLIVIA M,2018,FFS,RENDERING,AGE 21+,147,,717,,62,,124,,62,,181,,111,,112,
1770676470,RODRIGUES OLIVIA M,2018,GMC,RENDERING,AGE 0-20,1065,,5437,,627,,2295,,511,,948,,465,,522,
1770676470,RODRIGUES OLIVIA M,2018,GMC,RENDERING,AGE 21+,385,,2874,,263,,548,,186,,946,,314,,329,
1770677858,"HATTAR, FAHED DAHER DDS",2018,FFS,RENDERING,AGE 0-20,620,,8536,,555,,2009,,293,,1061,,591,,754,
1770677858,"HATTAR, FAHED DAHER DDS",2018,FFS,RENDERING,AGE 21+,553,,5237,,193,,236,,404,,1934,,431,,432,
1770677858,UNKNOWN,2018,FFS,RENDERING,AGE 0-20,620,,8536,,555,,2009,,293,,1061,,591,,754,
1770677858,UNKNOWN,2018,FFS,RENDERING,AGE 21+,553,,5237,,193,,236,,404,,1934,,431,,432,
1770679789,KHAN REHANA,2018,FFS,RENDERING,AGE 0-20,21,,61,,,1,0,,11,,39,,0,,0,
1770679789,KHAN REHANA,2018,PHP,RENDERING,AGE 0-20,11,,17,,,1,,1,,1,,1,,1,,1
1770681736,"HTWE, HTWE, DDS",2018,FFS,RENDERING,AGE 0-20,290,,2240,,280,,1022,,102,,271,,268,,298,
1770681736,"HTWE, HTWE, DDS",2018,FFS,RENDERING,AGE 21+,143,,842,,111,,221,,72,,231,,121,,121,
1770689044,"AHN, YONG S, DDS",2018,FFS,RENDERING,AGE 0-20,209,,1669,,190,,568,,97,,265,,198,,282,
1770689044,"AHN, YONG S, DDS",2018,FFS,RENDERING,AGE 21+,91,,438,,60,,119,,33,,87,,81,,82,
1770689952,"CHI, TONY",2018,FFS,RENDERING,AGE 0-20,353,,1484,,,1,0,,233,,904,,296,,296,
1770689952,"CHI, TONY",2018,FFS,RENDERING,AGE 21+,73,,261,,,1,0,,57,,174,,38,,38,
1770690273,ABBASZADEH PROFESSIONAL DENT,2018,GMC,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1770690273,ABBASZADEH PROFESSIONAL DENT,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1770690273,CHERAG DINSHAW SARKARI DDS A DENTAL CORPORATION,2018,GMC,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1770690273,CHERAG DINSHAW SARKARI DDS A DENTAL CORPORATION,2018,GMC,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1770690273,"SARKARI, CHERAG DINSHAW, DDS",2018,GMC,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1770690273,"SARKARI, CHERAG DINSHAW, DDS",2018,GMC,RENDERING,AGE 21+,,1,,1,,1,,1,,1,,1,0,,0,
1770690828,"YOO, JOON S, DDS",2018,FFS,RENDERING,AGE 0-20,445,,3189,,431,,867,,143,,558,,425,,573,
1770690828,"YOO, JOON S, DDS",2018,FFS,RENDERING,AGE 21+,310,,1521,,223,,223,,138,,467,,262,,262,
1770691545,"HASHIMOTO, W W, DDS",2018,FFS,RENDERING,AGE 0-20,128,,779,,115,,310,,43,,67,,117,,159,
1770691545,"HASHIMOTO, W W, DDS",2018,FFS,RENDERING,AGE 21+,300,,1425,,190,,190,,189,,415,,199,,199,
1770695447,"XU, JING DDS",2018,FFS,RENDERING,AGE 0-20,249,,3431,,235,,831,,146,,597,,236,,304,
1770695447,"XU, JING DDS",2018,FFS,RENDERING,AGE 21+,453,,4161,,350,,698,,305,,1219,,357,,357,
1770702680,PAIK EUN J,2018,FFS,RENDERING,AGE 0-20,267,,1232,,65,,245,,140,,462,,225,,249,
1770702680,PAIK EUN J,2018,FFS,RENDERING,AGE 21+,249,,1225,,54,,100,,170,,769,,178,,178,
1770702680,PAIK EUN J,2018,PHP,RENDERING,AGE 0-20,,1,,2,,1,,1,0,,0,,,1,,1
1770702896,"SORENSEN, DAVID C, DDS",2018,FFS,RENDERING,AGE 0-20,38,,130,,,1,0,,,1,,1,36,,46,
1770702896,"SORENSEN, DAVID C, DDS",2018,FFS,RENDERING,AGE 21+,252,,1483,,,1,,1,202,,491,,116,,116,
1770703647,KENCHETTY JAISHANKAR N,2018,FFS,RENDERING,AGE 0-20,,1,,2,,1,,1,,1,,1,,1,,1
1770703647,KENCHETTY JAISHANKAR N,2018,FFS,RENDERING,AGE 21+,,1,,1,,1,,1,0,,0,,,1,,1
1770705741,"FOWLER, NELLY",2018,FFS,RENDERING,AGE 0-20,145,,1593,,128,,302,,36,,146,,131,,146,
1770705741,"FOWLER, NELLY",2018,FFS,RENDERING,AGE 21+,73,,590,,45,,74,,19,,93,,64,,64,
1770706558,WANGPICHIT KALLAYA,2018,FFS,RENDERING,AGE 0-20,269,,2515,,148,,410,,213,,1582,,59,,59,
1770707978,"LE, YEN DDS",2018,FFS,RENDERING,AGE 0-20,118,,1043,,114,,428,,54,,146,,115,,148,
1770707978,"LE, YEN DDS",2018,FFS,RENDERING,AGE 21+,248,,1528,,185,,265,,159,,547,,180,,183,
1770708646,NOOR ASMATH S,2018,FFS,RENDERING,AGE 0-20,20,,102,,18,,35,,,1,,1,17,,17,
1770708646,NOOR ASMATH S,2018,FFS,RENDERING,AGE 21+,39,,225,,22,,23,,22,,93,,35,,35,
1770716672,MANALESE JOSE J,2018,FFS,RENDERING,AGE 0-20,389,,2714,,245,,526,,130,,500,,287,,297,
1770716672,MANALESE JOSE J,2018,FFS,RENDERING,AGE 21+,286,,1320,,29,,51,,154,,581,,167,,167,
1770728511,ALMASI GOURGEN,2018,FFS,RENDERING,AGE 0-20,18,,137,,,1,,2,12,,65,,15,,15,
